type,id,category,file,source,score
unit,corruptor,death,Corruptor_Death4.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Corruptor/Corruptor_Death4.wav,155
unit,corruptor,death,Corruptor_Death5.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Corruptor/Corruptor_Death5.wav,155
unit,brood_lord,deploy_move,BroodLord_Yes0.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Yes0.ogg,155
unit,brood_lord,deploy_move,BroodLord_Yes1.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Yes1.ogg,155
unit,brood_lord,deploy_move,BroodLord_Yes2.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Yes2.ogg,155
unit,brood_lord,deploy_move,BroodLord_Yes3.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Yes3.ogg,155
unit,brood_lord,deploy_move,BroodLord_Yes4.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Yes4.ogg,155
unit,brood_lord,deploy_move,BroodLord_Yes5.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Yes5.ogg,155
unit,brood_lord,deploy_move,BroodLord_Yes6.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Yes6.ogg,155
unit,brood_lord,deploy_move,BroodLord_Yes7.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Yes7.ogg,155
unit,brood_lord,deploy_move,BroodLord_Yes8.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Yes8.ogg,155
unit,brood_lord,deploy_move,BroodLord_Yes9.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Yes9.ogg,155
unit,brood_lord,attack,BroodLord_Attack3.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Attack3.ogg,155
unit,brood_lord,attack,BroodLord_Attack4.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Attack4.ogg,155
unit,brood_lord,attack,BroodLord_Attack5.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Attack5.ogg,155
unit,brood_lord,attack,BroodLord_Attack6.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Attack6.ogg,155
unit,brood_lord,attack,BroodLord_Attack7.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Attack7.ogg,155
unit,brood_lord,attack,BroodLord_Attack8.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Attack8.ogg,155
unit,brood_lord,attack,BroodLord_Attack9.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Attack9.ogg,155
unit,brood_lord,death,BroodLord_Death1.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Death1.wav,155
unit,brood_lord,death,BroodLord_Death2.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Death2.wav,155
unit,brood_lord,death,BroodLord_Death3.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Death3.wav,155
unit,brood_lord,death,BroodLord_Death4.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/BroodLord/BroodLord_Death4.wav,155
unit,overlord,deploy_move,Overlord_Yes0.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Yes0.ogg,155
unit,overlord,deploy_move,Overlord_Yes1.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Yes1.ogg,155
unit,overlord,deploy_move,Overlord_Yes2.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Yes2.ogg,155
unit,overlord,deploy_move,Overlord_Yes3.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Yes3.ogg,155
unit,overlord,deploy_move,Overlord_Yes4.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Yes4.ogg,155
unit,overlord,deploy_move,Overlord_Yes5.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Yes5.ogg,155
unit,overlord,deploy_move,Overlord_Yes6.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Yes6.ogg,155
unit,overlord,deploy_move,Overlord_Yes7.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Yes7.ogg,155
unit,overlord,deploy_move,Overlord_Yes8.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Yes8.ogg,155
unit,overlord,deploy_move,Overlord_Yes9.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Yes9.ogg,155
unit,overlord,death,Overlord_Death3.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Death3.wav,155
unit,overlord,death,Overlord_Death4.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Death4.wav,155
unit,overlord,death,Overlord_Death5.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Death5.wav,155
unit,overlord,death,Overlord_Death6.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overlord/Overlord_Death6.wav,155
unit,overseer,deploy_move,Overseer_What6.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_What6.ogg,155
unit,overseer,deploy_move,Overseer_Yes0.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Yes0.ogg,155
unit,overseer,deploy_move,Overseer_Yes1.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Yes1.ogg,155
unit,overseer,deploy_move,Overseer_Yes2.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Yes2.ogg,155
unit,overseer,deploy_move,Overseer_Yes3.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Yes3.ogg,155
unit,overseer,deploy_move,Overseer_Yes4.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Yes4.ogg,155
unit,overseer,deploy_move,Overseer_Yes5.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Yes5.ogg,155
unit,overseer,deploy_move,Overseer_Yes6.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Yes6.ogg,155
unit,overseer,deploy_move,Overseer_Yes7.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Yes7.ogg,155
unit,overseer,deploy_move,Overseer_Yes8.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Yes8.ogg,155
unit,overseer,death,Overseer_Death1.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Death1.wav,155
unit,overseer,death,Overseer_Death2.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Death2.wav,155
unit,overseer,death,Overseer_Death3.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Death3.wav,155
unit,overseer,death,Overseer_Death4.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Overseer/Overseer_Death4.wav,155
unit,queen,deploy_move,Queen_What1.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_What1.ogg,155
unit,queen,deploy_move,Queen_What2.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_What2.ogg,155
unit,queen,deploy_move,Queen_What3.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_What3.ogg,155
unit,queen,deploy_move,Queen_What4.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_What4.ogg,155
unit,queen,deploy_move,Queen_What5.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_What5.ogg,155
unit,queen,deploy_move,Queen_What6.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_What6.ogg,155
unit,queen,deploy_move,Queen_What7.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_What7.ogg,155
unit,queen,deploy_move,Queen_Yes0.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Yes0.ogg,155
unit,queen,deploy_move,Queen_Yes1.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Yes1.ogg,155
unit,queen,deploy_move,Queen_Yes2.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Yes2.ogg,155
unit,queen,deploy_move,Queen_Yes3.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Yes3.ogg,155
unit,queen,deploy_move,Queen_Yes4.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Yes4.ogg,155
unit,queen,deploy_move,Queen_Yes5.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Yes5.ogg,155
unit,queen,deploy_move,Queen_Yes6.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Yes6.ogg,155
unit,queen,deploy_move,Queen_Yes7.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Yes7.ogg,155
unit,queen,deploy_move,Queen_Yes8.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Yes8.ogg,155
unit,queen,attack,Queen_Attack0.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Attack0.ogg,155
unit,queen,attack,Queen_Attack1.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Attack1.ogg,155
unit,queen,attack,Queen_Attack2.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Attack2.ogg,155
unit,queen,attack,Queen_Attack3.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Attack3.ogg,155
unit,queen,attack,Queen_Attack4.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Attack4.ogg,155
unit,queen,attack,Queen_Attack5.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Attack5.ogg,155
unit,queen,attack,Queen_Attack6.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Attack6.ogg,155
unit,queen,attack,Queen_Attack7.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Attack7.ogg,155
unit,queen,attack,Queen_Attack8.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Attack8.ogg,155
unit,queen,attack,Queen_Attack9.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Attack9.ogg,155
unit,queen,death,Queen_Death0.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Death0.wav,155
unit,queen,death,Queen_Death1.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Death1.wav,155
unit,queen,death,Queen_Death2.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Zerg/Queen/Queen_Death2.wav,155
unit,viper,deploy_move,LairViper_What_07.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_What_07.ogg,135
unit,viper,deploy_move,LairViper_Yes_00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Yes_00.ogg,135
unit,viper,deploy_move,LairViper_Yes_01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Yes_01.ogg,135
unit,viper,deploy_move,LairViper_Yes_02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Yes_02.ogg,135
unit,viper,deploy_move,LairViper_Yes_03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Yes_03.ogg,135
unit,viper,deploy_move,LairViper_Yes_04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Yes_04.ogg,135
unit,viper,deploy_move,LairViper_Yes_05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Yes_05.ogg,135
unit,viper,deploy_move,LairViper_Yes_06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Yes_06.ogg,135
unit,viper,deploy_move,LairViper_Yes_07.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Yes_07.ogg,135
unit,viper,deploy_move,LairViper_Yes_08.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Yes_08.ogg,135
unit,viper,death,LairViper_Death_01.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Death_01.wav,135
unit,viper,death,LairViper_Death_02.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Death_02.wav,135
unit,viper,death,LairViper_Death_03.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Death_03.wav,135
unit,viper,death,LairViper_Death_04.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/LairViper_Death_04.wav,135
unit,defiler,death,Doodad_DefilerBones_Death_00.wav,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Doodad_DefilerBones_Death_00.wav,65
unit,defiler,death,Doodad_DefilerBones_Death_01.wav,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Doodad_DefilerBones_Death_01.wav,65
unit,defiler,death,Doodad_DefilerBones_Death_02.wav,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Doodad_DefilerBones_Death_02.wav,65
unit,guardian,deploy_move,Guardian_Ready00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Guardian_Ready00.ogg,135
unit,guardian,deploy_move,Guardian_What00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Guardian_What00.ogg,135
unit,guardian,deploy_move,Guardian_What01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Guardian_What01.ogg,135
unit,guardian,deploy_move,Guardian_What02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Guardian_What02.ogg,135
unit,guardian,deploy_move,Guardian_What03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Guardian_What03.ogg,135
unit,guardian,deploy_move,Guardian_Yes00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Guardian_Yes00.ogg,135
unit,guardian,deploy_move,Guardian_Yes01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Guardian_Yes01.ogg,135
unit,guardian,deploy_move,Guardian_Yes02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Guardian_Yes02.ogg,135
unit,guardian,deploy_move,Guardian_Yes03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Guardian_Yes03.ogg,135
unit,guardian,attack,AncestralGuardianAttack1.ogg,TMG_CANDIDATES/mods/war3.sc2mod/base.sc2assets/Assets/Sounds/Units/Orc/AncestralGuardian/AncestralGuardianAttack1.ogg,65
unit,guardian,death,Sentry_GuardianShieldDeath0.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Protoss/Sentry/Sentry_GuardianShieldDeath0.wav,85
unit,devourer,deploy_move,Devourer_Ready00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_Ready00.ogg,135
unit,devourer,deploy_move,Devourer_What00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_What00.ogg,135
unit,devourer,deploy_move,Devourer_What01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_What01.ogg,135
unit,devourer,deploy_move,Devourer_What02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_What02.ogg,135
unit,devourer,deploy_move,Devourer_Yes00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_Yes00.ogg,135
unit,devourer,deploy_move,Devourer_Yes01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_Yes01.ogg,135
unit,devourer,deploy_move,Devourer_Yes02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_Yes02.ogg,135
unit,devourer,deploy_move,Devourer_Yes03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_Yes03.ogg,135
unit,devourer,deploy_move,Devourer_Yes04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_Yes04.ogg,135
unit,devourer,death,Devourer_DeathVox03.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_DeathVox03.wav,135
unit,devourer,death,Devourer_DeathVox04.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_DeathVox04.wav,135
unit,devourer,death,Devourer_DeathVox05.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_DeathVox05.wav,135
unit,devourer,death,Devourer_DeathVox06.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Devourer_DeathVox06.wav,135
unit,aberration,deploy_move,Aberration_Yes_00.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Yes_00.ogg,135
unit,aberration,deploy_move,Aberration_Yes_01.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Yes_01.ogg,135
unit,aberration,deploy_move,Aberration_Yes_02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Yes_02.ogg,135
unit,aberration,deploy_move,Aberration_Yes_03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Yes_03.ogg,135
unit,aberration,deploy_move,Aberration_Yes_04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Yes_04.ogg,135
unit,aberration,deploy_move,Aberration_Yes_05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Yes_05.ogg,135
unit,aberration,deploy_move,Aberration_Yes_06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Yes_06.ogg,135
unit,aberration,deploy_move,Aberration_Yes_07.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Yes_07.ogg,135
unit,aberration,deploy_move,Aberration_Yes_08.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Yes_08.ogg,135
unit,aberration,deploy_move,Aberration_Yes_09.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Yes_09.ogg,135
unit,aberration,attack,Aberration_Attack_02.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Attack_02.ogg,135
unit,aberration,attack,Aberration_Attack_03.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Attack_03.ogg,135
unit,aberration,attack,Aberration_Attack_04.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Attack_04.ogg,135
unit,aberration,attack,Aberration_Attack_05.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Attack_05.ogg,135
unit,aberration,attack,Aberration_Attack_06.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Attack_06.ogg,135
unit,aberration,attack,Aberration_Attack_07.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Attack_07.ogg,135
unit,aberration,attack,Aberration_Attack_08.ogg,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Attack_08.ogg,135
unit,aberration,death,Aberration_Death_01.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Death_01.wav,135
unit,aberration,death,Aberration_Death_02.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Death_02.wav,135
unit,aberration,death,Aberration_Death_03.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Death_03.wav,135
unit,aberration,death,Aberration_Death_04.wav,TMG_CANDIDATES/mods/liberty.sc2mod/base.sc2assets/Assets/Sounds/Aberration_Death_04.wav,135
unit,brutalisk,deploy_move,Brutalisk_Yes_00.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Yes_00.ogg,135
unit,brutalisk,deploy_move,Brutalisk_Yes_01.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Yes_01.ogg,135
unit,brutalisk,deploy_move,Brutalisk_Yes_02.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Yes_02.ogg,135
unit,brutalisk,deploy_move,Brutalisk_Yes_03.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Yes_03.ogg,135
unit,brutalisk,deploy_move,Brutalisk_Yes_04.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Yes_04.ogg,135
unit,brutalisk,deploy_move,Brutalisk_Yes_05.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Yes_05.ogg,135
unit,brutalisk,deploy_move,Brutalisk_Yes_06.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Yes_06.ogg,135
unit,brutalisk,deploy_move,Brutalisk_Yes_07.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Yes_07.ogg,135
unit,brutalisk,deploy_move,Brutalisk_Yes_08.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Yes_08.ogg,135
unit,brutalisk,deploy_move,Brutalisk_Yes_09.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Yes_09.ogg,135
unit,brutalisk,attack,Brutalisk_Attack_03.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Attack_03.ogg,135
unit,brutalisk,attack,Brutalisk_Attack_04.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Attack_04.ogg,135
unit,brutalisk,attack,Brutalisk_Attack_05.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Attack_05.ogg,135
unit,brutalisk,attack,Brutalisk_Attack_06.ogg,TMG_CANDIDATES/campaigns/swarm.sc2campaign/base.sc2assets/Assets/Sounds/Brutalisk_Attack_06.ogg,135
